,Nome da Música,ID do Artista,Letra Tratada,Raiva,Medo,Alegria,Tristeza,Surpresa,Gênero,Valor
320460,Tão Raros,/thiago-grulha/,dao certo dia nublar primavera nao legal escuro apagar ate vela nao normal pensar riso chegar pra ficar enganar ja cantar nao querer cantar calei dia feliz sao tao raro gente perder alguir dia tao triste encaro voce cade voce nao consigo esquecer cade voce voltar pra fico deitar pensar ouvir voz voce de o vencer guerra so pensar riso chegar pra ficar enganar ja cantar nao querer cantar calei dia feliz sao tao raro gente perder alguir dia tao triste encaro voce cade voce nao consigo esquecer cade voce voltar pra cade voce nao consigo esquecer cade voce voltar pra,0.143635329045355,0.0817792566493152,0.047837258316576,0.5661242750473319,0.0470743561163543,mpb,1
320461,Perseguições,/alexandre-bernardino/,atirar pedra perseguir preparar cova clamar escurecer sol nao aparecer vento soprar clamar crer poderoso pra guardar tesouro ninguar roubar crer em o promessa Deus nao pressa em o certo bencao chegar perseguicoe nao vao impedir chegar a o alvo nao desistir sonho entreguei Deus cumprir plano voz ninguem conseguir calar louvor em o cer chegar atirar pedra pro alto subo nao serar nao calar nao vao segurar nao impedir de o bencao alcancar ate humilhar palavra atacar esconder deus sonho ninguem frustrar seta nao vao atingir ha escudo sangue jesus cobrir ate ate fimfinal,0.2115452630445359,0.1868772530346176,0.0369698652357321,0.1900529469334284,0.0044219996198078,mpb,1
320462,Marco Glorioso,/alexandre-bernardino/,mar rosa bonanca existir espinho ferer chorar rosto banhar pranto crente Cruz carregar lamentar rosto banhar pranto crente Cruz carregar lamentar sol queima rosto chuva molha caminhar pra tra olhar sombra de o noite vir envolver existir alguir a o ajudar sombra de o noite vir envolver existir alguir a o ajudar passo vao pra tra ficar em o estrada de o vida deixar marco glorioso ficar alma voar em o espaco infinito vida deixar saudade ficar alma voar em o espaco infinito vida deixar saudade ficar alma voar em o espaco infinito vida deixar saudade ficar,0.1985652388539163,0.1939136758446692,0.0203829690290144,0.1978454947238786,0.0041691355872896,mpb,1
320463,Bem Mais Feliz,/alexandre-bernardino/,voce papel em o historia dificil voce chorar reclamar nao adiantar voce entender guerra nao chance pra vencer entao digo pra nao esconder deus contigo deter voce sonhar alto de o jamais sonhar voce chegar so acreditar voce romper limite atrave de o fe voce Deus tremer levar ate cer entao levante entao nao canse nao hora parar voce ungir pra seguir avante vencer inimigo triunfar entao nao desista olhar pra contemplar mao jeova sustentar fortalecer voce so precisar confiar es conquistador nao es perdedor es conquistador soldado es conquistaor nome de o senhor es conquistador nao importar nome jesus voce prosseguir nome jesus general voce guerreiro ate pra feliz pra feliz pra feliz pra feliz feliz,0.0921792028937485,0.0673187407199292,0.6268240626668553,0.0777742770267647,0.0094579000142401,mpb,1
320464,Canta O Hino da Vitória,/alexandre-bernardino/,nao ha ficar achar vida so chorar pensar deus nao ouvir nao ajudar nao ha ficar pranto olhar voce precisar crer vento passar dia chegar sol brilhar voce sorrir tempestade passar brisa manso chegar pranto nao molhar rosto de o prova vir recompensa irmao esquecar de o Deus ja falar deixar voce sozinho contigo vencedor deus nao hora pra milagre acontecer preciso sol lua voce falar falar obedecer hoje trazer vitor pra voce cantar hino de o vitoria canto irmao luta voce acabar vencer canta hino de o vitoria canto irmao prova deus hoje desfazer,0.1551164016826074,0.1247017634566872,0.2745280455565075,0.2142089262604712,0.0125138997682368,mpb,1
320465,Quando o Sol Brilhar,/alexandre-bernardino/,senhor esperar chegar jose em um prisao nao duvidar coracao perseguir dor permanecer fiel coracao tambem sentir sonhador ferir so em o multidao nao abro mao de o Cruz faco questao fiel de o prisao tocar cer lancarar semente a o brotarar primavera chegar jardim florescera nao desisto de o sonho a o chegar fiel jose bendito entao serar trair cair ferido viver pra adorar palavra pora pe permaneco fiel,0.1836956455605103,0.1629434653092175,0.157607139553874,0.168591372168157,0.0071997061022556,mpb,1
320466,38 Anos,/alexandre-bernardino/,ano precisar alguem pra ajudar ninguem via ninguem ouver esperanca pra acabar entao dia alguem filho pedeme quere hoje abencoar respondi ninguem ajudar em esse tanque banhar entao falar ah soubesse curar aguo vida pra restaurar marquei encontro voce so pra milagre hoje acontecer levantar tomar cama começar andar impossivel ja fiz testemunhar de o tanque vir trazer luz filho de o deus vivo nome jesus declamacao homem ano encontrar enfermo jesus vendoo deitar em esse quere ficar sao enfermo respondeulher senhor nao homem algum agua agitar ponha em o tanque descer outro jesus levantar tomar leito andar,0.1951989870867689,0.1900442249025217,0.0397663560579524,0.191860425416962,0.0060453211190176,mpb,1
320467,Deus é Teu Juiz,/alexandre-bernardino/,levantar acusacoe lancar em um cova cheio leoes aprovar lei intimidar nao abro mao nome de o Deus adorar amigo nao auxiliar plano tracar pra derrubar estrategia nao lembrar proprio deus cuidar sair de o cova leoe nao vao devorar vencer prova pro palacio voltar seguir cantar adorar vencer promessa cumprir viver mau Deus vinganca chegar de o mesa preparar ouvir alguir gritar Deus juiz ninguem matar Deus querer honrar minguem deter querer ate lancar em o prisao sair la transbordar em o uncao ninguem impedir promessa deus cumprir nao esquecer em o fornalha em o cova situacao de o bencao de o Deus abraao sair de o cova leoe nao vao devorar vencer prova pro palacio voltar seguir cantar adorar vencer promessa cumprir viver mau Deus vinganca chegar de o mesa preparar ouvir alguir gritar Deus juiz ninguem matar Deus querer honrar minguem deter querer ate lancar em o prisao sair la transbordar em o uncao ninguem impedir promessa deus cumprir nao esquecer em o fornalha em o cova situacao de o bencao de o Deus abraao,0.2050371315795926,0.1957110453891799,0.0088266490929522,0.1971439035420187,0.0027215109730602,mpb,1
320468,É Deus Quem Vai Agir,/alexandre-bernardino/,apagar pecado cumprir escritura entregar vida confiar em o pai ate pedir perdao em o perdoar criminoso arrepender em o Cruz inocente abrir pra casa de o pai pra casa de o pai em o trono abencoar voce deus responder mudar palavra nao desista vitoria crer chegar deus ordena poe cer movimento em o descer anjo pra servir irmao nao desista deus agir agir deus agir Deus prometer deixar filho em o deserto sustentar em o braco em o situacoes impossivel Deus onipotente em o fornalha de o vida deus presente em o tempestade em o vendaval voce voce,0.1869360585173124,0.1802604605676606,0.0848653945722611,0.1829207949689586,0.0065078706247729,mpb,1
320469,Já Disseram,/alexandre-bernardino/,ja voce nao vencer ja desanimar ja jogar pedra em o sonho ja querer entulhar poco ate armar pra derrubar escrever historia voce nao nascer pra perder creia por o fe irmao de o ceu vir descer vitoria deus levantar voce desentulher poco creia aguo vivo brotar acabar de o miganha bonanca hoje chegar preparar celeiro Deus prometer ja chegar cativeiro creia milagre acontecer escrever historia voce nao nascer pra perder creia por o fe de o ceu vir descer vitoria deus levantar voce ninguem tomar ninguem roubar deus ninguem tirar ninguem deter ninguem parar chegar vencer deus exaltar,0.1831853714655152,0.1681570147164165,0.1347437471849837,0.1734187987574837,0.0111090082209555,mpb,1
320470,Marcha Soldado,/alexandre-bernardino/,irmao nao deixar heranca perder nao distante voce crer tuar forca Folha perder peca animo vencer ha gigante atormentar fe lembrar Deus pequeno ficar pe gigante simplesmente oracao fe nao ha problema Deus nao ha montanha remover segredo tomar olhar pra deus ouvir voz deus coro marchar soldado nao pare lutar marcha soldado ordem avancar deus campeao guerra pisa monte conquiste terra marcha soldado nao pare lutar deus garantir cobertura avancar expulse gigante pra terra tomer heranca venco guerra busque tome de eu enviar de eu escolher by andreg,0.2011518827988764,0.1818878888501784,0.0673108797054731,0.1842026685539164,0.004922837950289,mpb,1
320471,Me Leva Aos Teus Átrios,/alexandre-bernardino/,levar atrio querer adorar coracao anseiar senhor ouve voz sede ti oh salvador em o luta glorificar de o tormenta bonanca viro em o presenca vencedor Saciame senhor ti querer conhecer apaixonar ti enchar de o amor coracao altar pra louvarar prazer exaltar rei salvador coracao altar pra louvarar prazer exaltar rei salvador,0.1115144116105509,0.0895380184287204,0.5200948021374637,0.0920000769314354,0.0143564217723905,mpb,1
320472,"Meu Rei, meu Pai",/alexandre-bernardino/,pra amo pra falar es pra nao imaginar ama palavra pra nao viver de o amor senhor ti louvar deter tocar querer abracarsenhor rei impedir voce aparecer querer beijarmeu reimeu pai by Maiah,0.0207425855798644,0.0094136134022845,0.9386111281928602,0.0127901407715395,0.0044525011617223,mpb,1
320473,O Derramar de Deus,/alexandre-bernardino/,derramar Deus Alexandre bernardino derramar Deus ja comecar chuva de o uncao gloria sentir nao sao gota Deus cachoeirer cair filho vir romper barreira vir pra inundar seguro acabar chegar prometer nao falha fiel rajada vitoria vao rasgar ceu barulho trovoada ja ate ouvir sao relampago gloria descer uncao pecado sair envolver em esse gloria deus chover encher tocar curar sintar anjo de o nao medo levante mao digar vir a o dono de o uncao cante vitoria receber caminhe em o fogo em o de o gloria deus mover ceu irmao ungir campeao anjo Deus estao em este inimigo derrotar deus decretar vitoria irmao pra voce inferno inteiro morrer hoje histor mudar laver exalte adorir começar marchar deus jeova jeova,0.2010466097155584,0.1911146010272204,0.0410394107457244,0.1904930627671998,0.0052535528084262,mpb,1
320474,Segundos Finais,/alexandre-bernardino/,viver ultimo em o terra mundo viver conflito guerra violencia cartao postal noticia nao mudar tema governo nacoes enfrentar problema fome cara de o mundo atual existir igreja lutar entregar gemer chorar verdade nao negar nao condizente mundo infiel biblia cumprir sinal presente subir pro cer coro ja ouvir barulho de o festa acontecer la por o olho de o fe contemplar noivo entronizar querubim ja noivo reluzente luz de o dia noiva radiante cheio alegria abracar noivo chorar saudade la em o mundo naoer esquecia sonhar viver alegria hoje enfim chegar dia nao sonho tocar olhar de o olho noivo santo amo adorar mundo morte fome dor tristeza separar gente amor de o espirito de o alma de o coracao de o vida vido eternamente by andreg,0.116955183749087,0.1038669845554976,0.4578990289010103,0.1189711940940466,0.0133461940567939,mpb,1
320475,Senha Especial,/alexandre-bernardino/,ha senha especial so cre em o sobrenatural codigo secreto pra entrar em o dimensao celestial inimigo nao entender cer parar so pra ouvir voce marca vida sangue carmesim la de o trono deus entender gemido move cer terra pra defender situacao parecer intransponivel deus impossivel pra voce vencer crente ajoelhar poe rosto em o po abrir porta de o invisivel nao batalha so milagre acontecer deus ordena uncao descer gigante cair terra muralha vira po inferno fechar porta demonio vao a o chao crente aflito clama deus estender mao nao luta resistar braco forte de o deus vivo abraao vitoria ja irmao voce Campeao Deus deus abraao,0.2131408507004377,0.1857594417408108,0.0399640568648459,0.1888214882230384,0.0065000400063579,mpb,1
320476,Tesouro Em Vaso de Barro,/alexandre-bernardino/,tesouro vaso barro presenca vida excelencia de o oh deus pra vontade acima de o honra gloria ti orgulho nao encontre habitar cresca diminuar sujeitar querer nao ti cuidado perecar olho nao atrevar seguir vaso barro olhar ate nao carregar tesouro presenca deus senhor,0.0738917170092461,0.0372372604906557,0.7672814673278474,0.0436789465020407,0.0108473006403071,mpb,1
320477,Um Novo Tema,/alexandre-bernardino/,sofrimento passo conseguir voce lancar em o cova pra morrer amigo abandonar deixar em o braco de o sorte voce alguir centimetro de o morte vida ja contar pra a o mundo ninguem socorrer entao descir pra ajudar nao deixar promessa morrer joguem prisao falar pra voce acabar ultimo palavra nao escolher voce vencedor prometi exaltar chegar hora abencoarr cena so voce protagonizar brilhar escrevi script pra cena criei texto tema escrevi palavra frase de esse historia rabisquei pagina sofrimento rasguei atirar pedaco a o vento titulo pra historio v vitoria,0.1544649058487263,0.1398368994705378,0.092586004175245,0.3487542832735923,0.0121476950589566,mpb,1
320478,Único e Santo,/alexandre-bernardino/,deus fechar porta pra voce abrir janela so pra observar Deus proposito abencoar age pai ensin caminhar voce nao ve saido nao de o nao de o pra suportar tao prova deus ja sofrimento nao chor nao chor vitoria trovejar de o ceu chover em o deserto pra provar contigo renovar forca de o uncao pra provar de o gloria maravilhoso glorioso poderoso santo rei historia digno gloria majestoso grandioso tremer valente nao ha Deus senhor ninguem unico santo deus jeova reino eterno jamais mudara unico santo deus jeova gloria invade unico santo rei de o rei,0.0577400657813994,0.0249099989188834,0.8363985746400424,0.0283605180040466,0.0101692182943223,mpb,1
320479,Veja o Milagre,/alexandre-bernardino/,agir forte poderoso nao enfermidade problema deter gloria ja tomar conta coloque fe acao entao sentir passar curar la jerico ressuscitar lazaro dia morrer jesus curar fluxo de aquele mulher pra curar tambem bastar fe filho Davi ja passar vida curar garantir vitoria abro olho milagre estendo mao receber uncao deus milagre ja presente tocar abrir coracao dor sair cancer tambem pra aids cura so deus milagre milagre naoer explicar aceitar milagre digar amem procurar dor aonde ja nao existir procure cancer aonde parar nao explicacao pra problema pra depressao so deus milagre solucao,0.1732233891030771,0.1691605354659258,0.1470779840601601,0.1708557829784692,0.0122058773413298,mpb,1
320480,Vinde E Adorai,/alexandre-bernardino/,deus poderoso santo maravilhoso justo conselheiro deus guerreiro invencivel pai de o eternidade escudo fiel deus santo de o santo sol de o justica estrela de o manha raiz Davi semente jesse vinder adorair prostrar ergar mao a o santo Israel profeta louvai a o filho Deus vinder adorair a o senhor x vinder oh nacoes prostrar vinde adorair a o senhor extremidade de o terra vinder adorair a o senhor vivente de o mar vinder adorair a o senhor anjo celeste coro vinder adorair a o senhor homem pequeno vinder adorair a o senhor ceu proclamar gloria vinder adorair a o senhor libertador excelente autor de o vida tamber rocha eterno encontrar so jesus cristo rei vinder adorair x vinder adorair a o senhor x Deus poderoso santo vinder adorair a o senhor maravilhoso justo vinder adorair a o senhor deus guerreiro invencivel vinder adorair a o senhor vinder adorair x vinder adorair a o senhor,0.0071541701792737,0.0046286290045826,0.9712327754823484,0.0056650614889801,0.0031770463101564,mpb,1
